"Combined_Key","Last_Update","Confirmed","Deaths","Recovered","Incident_Rate","Case_Fatality_Ratio"
"Gwinnett, Georgia, US","2021-04-01 04:27:05",96854,1064,,10344.886515353804,1.0985607202593597
"Habersham, Georgia, US","2021-04-01 04:27:05",4974,151,,10973.349805859512,3.03578608765581
"Hall, Georgia, US","2021-04-01 04:27:05",26334,439,,12880.977886040471,1.6670464038885089
"Hancock, Georgia, US","2021-04-01 04:27:05",897,60,,10606.598084427102,6.68896321070234
"Haralson, Georgia, US","2021-04-01 04:27:05",2533,79,,8502.282491944146,3.1188314251875253
"Harris, Georgia, US","2021-04-01 04:27:05",2470,53,,7009.87626291293,2.145748987854251
"Hart, Georgia, US","2021-04-01 04:27:05",2313,50,,8826.559816828849,2.16169476869866
"Heard, Georgia, US","2021-04-01 04:27:05",831,18,,6969.72238530571,2.166064981949458
"Henry, Georgia, US","2021-04-01 04:27:05",23667,297,,10089.91264532467,1.2549119026492586
"Houston, Georgia, US","2021-04-01 04:27:05",14020,242,,8881.1184381394,1.7261055634807418
"Irwin, Georgia, US","2021-04-01 04:27:05",895,28,,9505.097706032286,3.128491620111732
"Jackson, Georgia, US","2021-04-01 04:27:05",9522,142,,13047.946613316524,1.4912833438353288
"Jasper, Georgia, US","2021-04-01 04:27:05",1367,38,,9613.89689851607,2.7798098024871982
"Jeff Davis, Georgia, US","2021-04-01 04:27:05",1833,46,,12127.026132980483,2.5095471903982536
"Jefferson, Georgia, US","2021-04-01 04:27:05",1894,63,,12329.123812003645,3.3262935586061246
"Jenkins, Georgia, US","2021-04-01 04:27:05",836,42,,9635.776855693868,5.0239234449760755
"Johnson, Georgia, US","2021-04-01 04:27:05",1098,48,,11386.497977807738,4.371584699453551
"Jones, Georgia, US","2021-04-01 04:27:05",1952,56,,6793.109448407865,2.8688524590163933
"Lamar, Georgia, US","2021-04-01 04:27:05",1953,54,,10237.458719924516,2.7649769585253456
"Lanier, Georgia, US","2021-04-01 04:27:05",758,13,,7272.378393936487,1.7150395778364116
"Laurens, Georgia, US","2021-04-01 04:27:05",5431,164,,11422.622302612208,3.0197017123918246
"Lee, Georgia, US","2021-04-01 04:27:05",2663,56,,8879.03440917578,2.102891475779197
"Liberty, Georgia, US","2021-04-01 04:27:05",3618,60,,5889.151135346301,1.658374792703151
"Lincoln, Georgia, US","2021-04-01 04:27:05",779,26,,9834.616841307916,3.337612323491656
"Long, Georgia, US","2021-04-01 04:27:05",812,11,,4151.541489851219,1.354679802955665
"Lowndes, Georgia, US","2021-04-01 04:27:05",12202,196,,10392.995247261639,1.606294050155712
"Lumpkin, Georgia, US","2021-04-01 04:27:05",2846,67,,8467.717941088962,2.354181307097681
"Macon, Georgia, US","2021-04-01 04:27:05",832,27,,6426.19911948714,3.2451923076923075
"Madison, Georgia, US","2021-04-01 04:27:05",3147,54,,10532.128514056225,1.7159199237368925
"Marion, Georgia, US","2021-04-01 04:27:05",543,19,,6495.992343581767,3.4990791896869244
"McDuffie, Georgia, US","2021-04-01 04:27:05",2375,44,,11143.956456456455,1.8526315789473684
"McIntosh, Georgia, US","2021-04-01 04:27:05",814,16,,5661.427180414522,1.9656019656019657
"Meriwether, Georgia, US","2021-04-01 04:27:05",1913,77,,9037.65295034724,4.025091479351803
"Miller, Georgia, US","2021-04-01 04:27:05",827,12,,14463.098985659319,1.4510278113663846
"Mitchell, Georgia, US","2021-04-01 04:27:05",2004,79,,9166.171156748846,3.942115768463074
"Monroe, Georgia, US","2021-04-01 04:27:05",2544,98,,9224.744361447529,3.8522012578616347
"Montgomery, Georgia, US","2021-04-01 04:27:05",864,21,,9419.973833406018,2.430555555555556
"Morgan, Georgia, US","2021-04-01 04:27:05",2045,28,,10609.047520232414,1.3691931540342301
"Murray, Georgia, US","2021-04-01 04:27:05",4671,78,,11649.541101356743,1.6698779704560052
"Muscogee, Georgia, US","2021-04-01 04:27:05",15443,416,,7888.378650348114,2.6937771158453665
"Newton, Georgia, US","2021-04-01 04:27:05",10351,223,,9263.137170675833,2.1543812192058738
"Oconee, Georgia, US","2021-04-01 04:27:05",3879,69,,9630.089374379344,1.778808971384377
"Oglethorpe, Georgia, US","2021-04-01 04:27:05",1440,28,,9437.053542171832,1.9444444444444444
"Out of GA, Georgia, US","2021-04-01 04:27:05",29100,582,,,2.0
"Paulding, Georgia, US","2021-04-01 04:27:05",15789,201,,9361.048693579656,1.2730381911457345
"Peach, Georgia, US","2021-04-01 04:27:05",2535,52,,9202.7880636027,2.051282051282051
"Pickens, Georgia, US","2021-04-01 04:27:05",3256,74,,9990.488171581112,2.272727272727273
"Pierce, Georgia, US","2021-04-01 04:27:05",2369,55,,12170.562548163369,2.3216547066272692
"Pike, Georgia, US","2021-04-01 04:27:05",2160,36,,11391.203459550681,1.6666666666666667
"Polk, Georgia, US","2021-04-01 04:27:05",5447,88,,12782.484218430996,1.6155682026803746
"Pulaski, Georgia, US","2021-04-01 04:27:05",903,43,,8108.108108108108,4.761904761904762
"Putnam, Georgia, US","2021-04-01 04:27:05",2108,54,,9530.26809530268,2.5616698292220117
"Quitman, Georgia, US","2021-04-01 04:27:05",162,2,,7046.5419747716405,1.2345679012345678
"Rabun, Georgia, US","2021-04-01 04:27:05",1624,47,,9476.571161813621,2.8940886699507384
"Randolph, Georgia, US","2021-04-01 04:27:05",618,33,,9117.733844791974,5.339805825242719
"Richmond, Georgia, US","2021-04-01 04:27:05",23525,472,,11616.251394937732,2.0063761955366632
"Rockdale, Georgia, US","2021-04-01 04:27:05",7189,162,,7909.038901601831,2.2534427597718736
"Schley, Georgia, US","2021-04-01 04:27:05",338,4,,6429.522541373407,1.183431952662722
"Screven, Georgia, US","2021-04-01 04:27:05",938,28,,6716.311041099814,2.985074626865672
"Seminole, Georgia, US","2021-04-01 04:27:05",924,18,,11421.50803461063,1.9480519480519483
"Spalding, Georgia, US","2021-04-01 04:27:05",5922,180,,8878.16140203589,3.0395136778115504
"Stephens, Georgia, US","2021-04-01 04:27:05",3041,77,,11729.990356798457,2.5320618217691546
"Stewart, Georgia, US","2021-04-01 04:27:05",879,23,,13275.94019030358,2.6166097838452793
"Sumter, Georgia, US","2021-04-01 04:27:05",2505,97,,8484.622679853679,3.872255489021956
"Talbot, Georgia, US","2021-04-01 04:27:05",466,17,,7522.1953188054895,3.6480686695278974
"Taliaferro, Georgia, US","2021-04-01 04:27:05",122,3,,7937.540663630451,2.459016393442623
"Tattnall, Georgia, US","2021-04-01 04:27:05",2264,62,,8953.571146088745,2.7385159010600706
"Taylor, Georgia, US","2021-04-01 04:27:05",778,25,,9700.748129675809,3.2133676092544987
"Telfair, Georgia, US","2021-04-01 04:27:05",1261,54,,7950.819672131148,4.282315622521808
"Terrell, Georgia, US","2021-04-01 04:27:05",786,45,,9213.456804595009,5.7251908396946565
"Thomas, Georgia, US","2021-04-01 04:27:05",4304,121,,9682.57182065645,2.8113382899628254
"Tift, Georgia, US","2021-04-01 04:27:05",4777,123,,11753.272315716955,2.5748377642872096
"Toombs, Georgia, US","2021-04-01 04:27:05",3294,108,,12277.301528140142,3.278688524590164
"Towns, Georgia, US","2021-04-01 04:27:05",1171,54,,9728.337625654232,4.611443210930829
"Treutlen, Georgia, US","2021-04-01 04:27:05",837,25,,12128.677003332848,2.986857825567503
"Troup, Georgia, US","2021-04-01 04:27:05",7260,213,,10382.998197992049,2.9338842975206614
"Turner, Georgia, US","2021-04-01 04:27:05",983,34,,12310.582341891044,3.4587995930824014
"Twiggs, Georgia, US","2021-04-01 04:27:05",699,42,,8608.374384236453,6.008583690987124
"Unassigned, Georgia, US","2021-04-01 04:27:05",3311,11,,,0.3322259136212625
"Union, Georgia, US","2021-04-01 04:27:05",2139,68,,8726.694137326098,3.1790556334735864
"Upson, Georgia, US","2021-04-01 04:27:05",3341,122,,12693.768996960489,3.651601316970967
"Walker, Georgia, US","2021-04-01 04:27:05",6967,84,,9986.955462221013,1.2056839385675326
"Walton, Georgia, US","2021-04-01 04:27:05",10176,245,,10757.667057816116,2.407625786163522
"Ware, Georgia, US","2021-04-01 04:27:05",4735,167,,13250.685621536912,3.526927138331573
"Warren, Georgia, US","2021-04-01 04:27:05",511,16,,9725.923106204797,3.131115459882583
"Washington, Georgia, US","2021-04-01 04:27:05",1993,77,,9782.075193874543,3.86352232814852
"Wayne, Georgia, US","2021-04-01 04:27:05",3454,83,,11541.41744912621,2.4030110017371165
"Webster, Georgia, US","2021-04-01 04:27:05",141,4,,5408.515535097814,2.8368794326241136
"Wheeler, Georgia, US","2021-04-01 04:27:05",617,24,,7854.869509866326,3.8897893030794166
"White, Georgia, US","2021-04-01 04:27:05",3090,76,,10033.119033703488,2.4595469255663436
"Whitfield, Georgia, US","2021-04-01 04:27:05",16397,236,,15671.713116947662,1.4392876745746173
"Wilcox, Georgia, US","2021-04-01 04:27:05",815,46,,9438.332368268671,5.6441717791411055
"Wilkes, Georgia, US","2021-04-01 04:27:05",1063,25,,10872.455763526645,2.3518344308560684
"Wilkinson, Georgia, US","2021-04-01 04:27:05",913,27,,10196.560196560196,2.9572836801752462
"Worth, Georgia, US","2021-04-01 04:27:05",1722,66,,8504.963698325679,3.8327526132404177
"Grand Princess, US","2020-08-04 02:27:56",103,3,,,2.9126213592233015
"Guam, US","2021-04-01 04:27:05",7807,134,,4753.728026109883,1.7164083514794417
"Hawaii, Hawaii, US","2021-04-01 04:27:05",2517,53,,1249.0509297166932,2.1056813667063965
"Honolulu, Hawaii, US","2021-04-01 04:27:05",23463,366,,2407.540610509531,1.5599028257256105
"Kauai, Hawaii, US","2021-04-01 04:27:05",194,1,,268.35239926410577,0.5154639175257731
"Maui, Hawaii, US","2021-04-01 04:27:05",3605,40,,2153.3058172109163,1.1095700416088763
"Out of HI, Hawaii, US","2021-04-01 04:27:05",975,3,,,0.3076923076923077
"Unassigned, Hawaii, US","2020-12-21 13:27:30",0,0,,,
"Ada, Idaho, US","2021-04-01 04:27:05",49189,449,,10213.938499170452,0.9128057085933848
"Adams, Idaho, US","2021-04-01 04:27:05",333,4,,7755.006986492781,1.2012012012012012
"Bannock, Idaho, US","2021-04-01 04:27:05",8414,99,,9582.270408163267,1.1766104112193962
"Bear Lake, Idaho, US","2021-04-01 04:27:05",367,2,,5991.836734693879,0.5449591280653951
"Benewah, Idaho, US","2021-04-01 04:27:05",646,9,,6947.7306947730685,1.3931888544891642
"Bingham, Idaho, US","2021-04-01 04:27:05",4658,69,,9950.652624383158,1.4813224559896951
"Blaine, Idaho, US","2021-04-01 04:27:05",2266,17,,9843.18665566222,0.7502206531332745
"Boise, Idaho, US","2021-04-01 04:27:05",322,2,,4111.863108159878,0.6211180124223602
"Bonner, Idaho, US","2021-04-01 04:27:05",3098,38,,6773.213231596667,1.2265978050355069
"Bonneville, Idaho, US","2021-04-01 04:27:05",14097,157,,11840.049721993582,1.1137121373341845
"Boundary, Idaho, US","2021-04-01 04:27:05",843,10,,6884.442629644754,1.1862396204033214
"Butte, Idaho, US","2021-04-01 04:27:05",205,1,,7893.723527146708,0.4878048780487805
"Camas, Idaho, US","2021-04-01 04:27:05",71,0,,6419.529837251356,0.0
"Canyon, Idaho, US","2021-04-01 04:27:05",25587,287,,11132.091068484091,1.1216633446672135
"Caribou, Idaho, US","2021-04-01 04:27:05",657,12,,9182.389937106918,1.8264840182648399
"Cassia, Idaho, US","2021-04-01 04:27:05",2901,26,,12072.409488139825,0.8962426749396759
"Clark, Idaho, US","2021-04-01 04:27:05",56,0,,6627.218934911241,0.0
"Clearwater, Idaho, US","2021-04-01 04:27:05",1029,12,,11751.941525810871,1.1661807580174928
"Custer, Idaho, US","2021-04-01 04:27:05",242,3,,5608.342989571263,1.2396694214876034
"Elmore, Idaho, US","2021-04-01 04:27:05",1772,13,,6441.059939660499,0.7336343115124153
"Franklin, Idaho, US","2021-04-01 04:27:05",1147,16,,8266.070913808015,1.3949433304272014
"Fremont, Idaho, US","2021-04-01 04:27:05",1083,14,,8267.806702801741,1.2927054478301017
"Gem, Idaho, US","2021-04-01 04:27:05",1732,35,,9562.720848056535,2.020785219399538
"Gooding, Idaho, US","2021-04-01 04:27:05",1286,24,,8472.231372290666,1.8662519440124417
"Idaho, Idaho, US","2021-04-01 04:27:05",1174,17,,7043.859122817544,1.4480408858603069
"Jefferson, Idaho, US","2021-04-01 04:27:05",2816,22,,9427.20364232868,0.78125
"Jerome, Idaho, US","2021-04-01 04:27:05",2535,23,,10384.237260363756,0.9072978303747534
"Kootenai, Idaho, US","2021-04-01 04:27:05",17185,193,,10371.340458789236,1.1230724469013675
"Latah, Idaho, US","2021-04-01 04:27:05",2917,8,,7272.863269173233,0.2742543709290367
"Lemhi, Idaho, US","2021-04-01 04:27:05",516,9,,6428.304472405631,1.7441860465116281
"Lewis, Idaho, US","2021-04-01 04:27:05",385,9,,10031.266284523192,2.3376623376623376
"Lincoln, Idaho, US","2021-04-01 04:27:05",494,11,,9206.11256056653,2.2267206477732797
"Madison, Idaho, US","2021-04-01 04:27:05",6867,23,,17207.507454832485,0.3349351973205184
"Minidoka, Idaho, US","2021-04-01 04:27:05",2314,32,,10998.62160749085,1.3828867761452028
"Nez Perce, Idaho, US","2021-04-01 04:27:05",3479,52,,8609.681251237378,1.4946823799942512
"Oneida, Idaho, US","2021-04-01 04:27:05",347,4,,7658.353564334584,1.1527377521613833
"Owyhee, Idaho, US","2021-04-01 04:27:05",1038,27,,8779.497589444303,2.601156069364162
"Payette, Idaho, US","2021-04-01 04:27:05",2453,33,,10241.74355976786,1.345291479820628
"Power, Idaho, US","2021-04-01 04:27:05",648,9,,8436.401510220023,1.3888888888888888
"Shoshone, Idaho, US","2021-04-01 04:27:05",1047,34,,8127.619934792734,3.2473734479465137
"Teton, Idaho, US","2021-04-01 04:27:05",1158,4,,9537.143798385769,0.3454231433506045
"Twin Falls, Idaho, US","2021-04-01 04:27:05",9138,126,,10518.197932733256,1.3788575180564675
"Unassigned, Idaho, US","2021-04-01 04:27:05",0,0,,,
"Valley, Idaho, US","2021-04-01 04:27:05",826,6,,7250.7022471910095,0.7263922518159807
"Washington, Idaho, US","2021-04-01 04:27:05",1198,21,,11752.010986855012,1.7529215358931554
"Adams, Illinois, US","2021-04-01 04:27:05",8075,115,,12340.490563154275,1.4241486068111455
"Alexander, Illinois, US","2021-04-01 04:27:05",456,10,,7915.29248394376,2.1929824561403506
"Bond, Illinois, US","2021-04-01 04:27:05",1939,24,,11804.456349689517,1.2377514182568334
"Boone, Illinois, US","2021-04-01 04:27:05",6112,71,,11414.911101150457,1.1616492146596862
"Brown, Illinois, US","2021-04-01 04:27:05",680,6,,10337.488598358164,0.8823529411764706
"Bureau, Illinois, US","2021-04-01 04:27:05",3421,79,,10484.859629765846,2.30926629640456
"Calhoun, Illinois, US","2021-04-01 04:27:05",504,2,,10635.155096011817,0.3968253968253968
"Carroll, Illinois, US","2021-04-01 04:27:05",1641,35,,11471.513456833274,2.1328458257160268
"Cass, Illinois, US","2021-04-01 04:27:05",1926,24,,15855.76685601383,1.2461059190031152
"Champaign, Illinois, US","2021-04-01 04:27:05",19028,136,,9074.391122090334,0.7147361782636115
"Christian, Illinois, US","2021-04-01 04:27:05",3411,71,,10559.063893016344,2.081501026092055
"Clark, Illinois, US","2021-04-01 04:27:05",1721,32,,11145.651188394531,1.8593840790238236
"Clay, Illinois, US","2021-04-01 04:27:05",1456,42,,11043.68932038835,2.8846153846153846
"Clinton, Illinois, US","2021-04-01 04:27:05",5672,89,,15100.367392577606,1.5691114245416078
"Coles, Illinois, US","2021-04-01 04:27:05",5427,94,,10720.8470792754,1.7320803390455133
"Cook, Illinois, US","2021-04-01 04:27:05",497885,9665,,9667.232531033062,1.9412113239000972
"Crawford, Illinois, US","2021-04-01 04:27:05",2063,24,,11051.588364493491,1.16335433834222
"Cumberland, Illinois, US","2021-04-01 04:27:05",1266,19,,11759.242058331785,1.500789889415482
"De Witt, Illinois, US","2021-04-01 04:27:05",1326,23,,8479.345184806241,1.7345399698340875
"DeKalb, Illinois, US","2021-04-01 04:27:05",8651,117,,8247.137668379459,1.3524448040688937
"Douglas, Illinois, US","2021-04-01 04:27:05",2517,35,,12930.901618289236,1.3905442987683752
"DuPage, Illinois, US","2021-04-01 04:27:05",81889,1231,,8872.80709833236,1.5032544053535883
"Edgar, Illinois, US","2021-04-01 04:27:05",1633,39,,9515.762484703688,2.3882424984690758
"Edwards, Illinois, US","2021-04-01 04:27:05",541,12,,8459.734167318218,2.2181146025878005
"Effingham, Illinois, US","2021-04-01 04:27:05",4576,71,,13455.657492354741,1.551573426573427
"Fayette, Illinois, US","2021-04-01 04:27:05",3097,54,,14515.373078365204,1.7436228608330642
"Ford, Illinois, US","2021-04-01 04:27:05",1640,46,,12653.344649332617,2.804878048780488
"Franklin, Illinois, US","2021-04-01 04:27:05",4264,70,,11084.249655566822,1.6416510318949344
"Fulton, Illinois, US","2021-04-01 04:27:05",3300,50,,9609.78450786255,1.5151515151515151
"Gallatin, Illinois, US","2021-04-01 04:27:05",451,4,,9341.342170671083,0.8869179600886918
"Greene, Illinois, US","2021-04-01 04:27:05",1402,32,,10810.394016500886,2.2824536376604847
"Grundy, Illinois, US","2021-04-01 04:27:05",5412,70,,10600.540604066282,1.2934220251293422
"Hamilton, Illinois, US","2021-04-01 04:27:05",805,15,,9918.67915229177,1.8633540372670807
"Hancock, Illinois, US","2021-04-01 04:27:05",1699,30,,9594.533544160833,1.7657445556209534
"Hardin, Illinois, US","2021-04-01 04:27:05",360,12,,9421.617377649827,3.333333333333333
"Henderson, Illinois, US","2021-04-01 04:27:05",519,14,,7809.208546494132,2.697495183044316
"Henry, Illinois, US","2021-04-01 04:27:05",4507,60,,9214.319301617155,1.3312624805857556
"Iroquois, Illinois, US","2021-04-01 04:27:05",2846,63,,10496.42251235524,2.213633169360506
"Jackson, Illinois, US","2021-04-01 04:27:05",4742,62,,8355.947136563876,1.30746520455504
"Jasper, Illinois, US","2021-04-01 04:27:05",1131,17,,11768.990634755459,1.5030946065428823
"Jefferson, Illinois, US","2021-04-01 04:27:05",4070,118,,10800.339666702048,2.8992628992628995
"Jersey, Illinois, US","2021-04-01 04:27:05",2558,48,,11748.495843475865,1.8764659890539483
"Jo Daviess, Illinois, US","2021-04-01 04:27:05",1682,22,,7920.885330821757,1.3079667063020215
"Johnson, Illinois, US","2021-04-01 04:27:05",1372,14,,11049.367802206652,1.020408163265306
"Kane, Illinois, US","2021-04-01 04:27:05",52886,745,,9933.452666495115,1.4086903906515902
"Kankakee, Illinois, US","2021-04-01 04:27:05",13011,192,,11843.03944949118,1.4756744293290294
"Kendall, Illinois, US","2021-04-01 04:27:05",11686,90,,9059.617024575551,0.7701523190142049
"Knox, Illinois, US","2021-04-01 04:27:05",5135,135,,10332.199843055192,2.6290165530671863
"LaSalle, Illinois, US","2021-04-01 04:27:05",11283,226,,10382.905888523866,2.0030133829655234
"Lake, Illinois, US","2021-04-01 04:27:05",62242,952,,8935.947224475442,1.5295138331030491
"Lawrence, Illinois, US","2021-04-01 04:27:05",2371,24,,15123.102436535271,1.0122311261071275
"Lee, Illinois, US","2021-04-01 04:27:05",3714,47,,10892.773345847021,1.2654819601507807
"Livingston, Illinois, US","2021-04-01 04:27:05",4412,80,,12376.57091561939,1.813236627379873
"Logan, Illinois, US","2021-04-01 04:27:05",3465,54,,12107.764344119087,1.5584415584415583
"Macon, Illinois, US","2021-04-01 04:27:05",9879,188,,9498.21650049515,1.9030266221277456
"Macoupin, Illinois, US","2021-04-01 04:27:05",4496,81,,10007.568000712285,1.8016014234875444
"Madison, Illinois, US","2021-04-01 04:27:05",29202,502,,11104.85766220728,1.719060338332991
"Marion, Illinois, US","2021-04-01 04:27:05",4364,114,,11729.606235721003,2.612282309807516
